ID,fecha_dato,AC,C_C,NM,CV
5106,2018-06-15 19:00:00,6.77,IN,6,PR61-632
5107,2018-06-15 21:00:00,3,IN,17,VARIAS
5108,2018-06-16 15:00:00,25.09,IN,10,CC93-4418
5109,2018-06-16 19:00:00,18.91,IN,6,CC93-4418
5110,2018-06-16 20:00:00,3.37,IN,6,CC85-92
5111,2018-06-16 21:00:00,7.1,IN,12,CC 85-92
5112,2018-06-17 15:00:00,4.85,IN,12,CC93-4418
5113,2018-06-17 19:00:00,2.3,IN,17,CC 01-1940
5114,2018-06-17 22:00:00,9.58,IN,21,CC 8592
5115,2018-06-18 20:00:00,15,IN,17,CC 85-92
5116,2018-06-18 21:00:00,12.18,IN,7,CC93-4418
5117,2018-06-18 23:00:00,1.2,IN,23,CC01-1940
5118,2018-06-19 17:00:00,7.16,IN,4,CC85-92
5119,2018-06-20 02:00:00,2,IN,7,CC 8592
5120,2018-06-20 14:00:00,1.55,IN,4,RB73-2223
5121,2018-06-20 17:00:00,7.25,IN,18,CC 97-7170
5122,2018-06-20 19:00:00,5.59,IN,17,CC85-92
5123,2018-06-20 20:00:00,20.85,IN,4,CC01-1940
5124,2018-06-21 02:00:00,2.13,IN,7,CC 8592
5125,2018-06-21 19:00:00,29.31,IN,9,CC01-1940
5126,2018-06-21 22:00:00,8.71,IN,17,CC85-92
5127,2018-06-22 18:00:00,15.32,IN,13,CC01-1940
5128,2018-06-23 14:00:00,1.75,IN,18,CC 85-92
5129,2018-06-23 19:00:00,3.4,IN,18,CC 85-92
5130,2018-06-23 20:00:00,2.02,IN,25,CC00-3257
5131,2018-06-23 21:00:00,4.9,IN,6,CC 8592
5132,2018-06-24 16:00:00,19.06,IN,17,CC85-92
5133,2018-06-24 19:00:00,23.23,IN,17,CC85-92
5134,2018-06-25 16:00:00,45.86,IN,17,CC85-92
5135,2018-06-25 18:00:00,31.8,IN,17,CC 84-75
5136,2018-06-25 19:00:00,6.99,IN,18,CC93-4418
5137,2018-06-26 13:00:00,5.27,IN,12,CC01-1940
5138,2018-06-26 14:00:00,5.29,IN,17,CC93-4418
5139,2018-06-26 16:00:00,2.36,IN,6,CC 8592
5140,2018-06-26 20:00:00,7.86,IN,23,CC85-92
5141,2018-06-27 19:00:00,1.56,IN,13,CC85-92
5142,2018-06-27 20:00:00,6.64,IN,12,CC01-1940
5143,2018-06-27 21:00:00,3.89,IN,17,CC97-7170
5144,2018-06-27 23:00:00,7,IN,21,CC85-92
5145,2018-06-28 20:00:00,3.67,IN,10,CC11-600
5146,2018-06-28 22:00:00,11.76,IN,17,CC93-4418
5147,2018-06-29 10:00:00,7.7,IN,10,CC01-1940
5148,2018-07-01 16:00:00,6,IN,1,CC 85-92
5149,2018-07-01 20:00:00,24.49,IN,17,CC 93-4418
5150,2018-07-03 09:00:00,2.21,IN,17,CC85-92
5151,2018-07-03 14:00:00,15.1,IN,6,CC93-4418
5152,2018-07-03 16:00:00,4.47,IN,6,CC01-1940
5153,2018-07-03 20:00:00,4.29,IN,4,CC85-92
5154,2018-07-03 22:00:00,8.63,IN,4,CC85-92
5155,2018-07-04 14:00:00,8.37,IN,12,RB73-2223
5156,2018-07-05 18:00:00,10.6,IN,25,CC85-92
5157,2018-07-05 22:00:00,12,IN,17,CC85-92
5158,2018-07-05 23:00:00,3.5,IN,23,CC01-1940
5159,2018-07-06 17:00:00,5,IN,26,CC 01-1940
5160,2018-07-06 19:00:00,4.67,IN,6,CC 8592
5161,2018-07-06 22:00:00,13.52,IN,1,CC01-1940
5162,2018-07-06 23:00:00,20.79,IN,1,CC93-4418
5163,2018-07-07 16:00:00,6.62,IN,6,CC01-1940
5164,2018-07-07 17:00:00,24.77,IN,17,CC 97-7170
5165,2018-07-07 20:00:00,9.06,IN,12,RB73-2223
5166,2018-07-07 23:00:00,8,IN,17,CC 85-92
5167,2018-07-08 18:00:00,0.51,IN,25,CC01-1940
5168,2018-07-08 20:00:00,8.25,IN,17,CC 01-1940
5169,2018-07-08 23:00:00,0.13,IN,23,CC01-1940
5170,2018-07-09 13:00:00,1.74,IN,6,CC 8592
5171,2018-07-10 18:00:00,2.4,IN,17,CC 85-92
5172,2018-07-10 19:00:00,30.18,IN,17,CC85-92
5173,2018-07-10 20:00:00,30.35,IN,17,CC01-1940
5174,2018-07-11 13:00:00,1.01,IN,10,CC93-4418
5175,2018-07-11 15:00:00,20.56,IN,12,CC93-4418
5176,2018-07-11 19:00:00,4.88,IN,12,CC01-1940
5177,2018-07-11 20:00:00,1,IN,17,CC 01-1940
5178,2018-07-11 22:00:00,8.48,IN,11,V71-51
5179,2018-07-12 04:00:00,8,IN,6,CC 85-92
5180,2018-07-12 10:00:00,7,IN,17,CC 01-1940
5181,2018-07-12 13:00:00,9.24,IN,12,CC93-4418
5182,2018-07-12 15:00:00,8.59,IN,12,CC93-4418
5183,2018-07-12 16:00:00,2.47,IN,21,CC01-1940
5184,2018-07-13 10:00:00,7.17,IN,17,CC 01-1940
5185,2018-07-13 14:00:00,7.55,IN,10,CC93-4418
5186,2018-07-14 13:00:00,3.61,IN,9,V 71-51
5187,2018-07-14 18:00:00,3.67,IN,17,CC 85-92
5188,2018-07-14 19:00:00,1,IN,17,CC 01-746
5189,2018-07-14 22:00:00,6.5,IN,25,CC01-1940
5190,2018-07-14 23:00:00,5.07,IN,7,CC 85-92
5191,2018-07-15 00:00:00,1,IN,19,CC 8592
5192,2018-07-15 13:00:00,3.6,IN,17,CC 01-1940
5193,2018-07-15 20:00:00,4.75,IN,7,CC 85-92
5194,2018-07-16 22:00:00,7.97,IN,17,CC 00-3771
5195,2018-07-17 19:00:00,17.24,IN,17,CC01-1940
5196,2018-07-17 20:00:00,0.33,IN,17,VARIAS
5197,2018-07-17 21:00:00,4.04,IN,17,CC01-1940
5198,2018-07-19 11:00:00,1.01,IN,17,CC 01-1228
5199,2018-07-19 12:00:00,1,IN,7,CC 8592
5200,2018-07-20 13:00:00,5.32,IN,17,CC 01-746
5201,2018-07-20 20:00:00,6.5,IN,17,CC 85-92
5202,2018-07-21 16:00:00,1.83,IN,9,CC 01-1940
5203,2018-07-22 19:00:00,6.76,IN,7,CC 85-92
5204,2018-07-23 00:00:00,2.15,IN,17,CC 85-92
5205,2018-07-23 01:00:00,19.29,IN,3,CC 8592
5206,2018-07-23 13:00:00,20.91,IN,7,CC01-1940
5207,2018-07-23 18:00:00,3.4,IN,10,CC 00-3771
5208,2018-07-23 20:00:00,48.6,IN,17,CC 93-4418
5209,2018-07-24 13:00:00,15.12,IN,16,CC 01-1940
5210,2018-07-25 18:00:00,11.72,IN,9,CC85-92
5211,2018-07-25 19:00:00,3.4,IN,23,CC85-92
5212,2018-07-25 20:00:00,9.9,IN,17,CC 85-92
5213,2018-07-25 21:00:00,0.8,IN,1,CC85-92
5214,2018-07-26 01:00:00,5.75,IN,9,CC93-4418
5215,2018-07-26 22:00:00,16,IN,21,CC01-1940
5216,2018-07-27 20:00:00,2.88,IN,7,CC 8592
5217,2018-07-28 11:00:00,5.9,IN,9,CC 85-92
5218,2018-07-28 12:00:00,3.98,IN,10,CC93-4418
5219,2018-07-28 19:00:00,4.37,IN,9,CC85-92
5220,2018-07-28 22:00:00,16.32,IN,23,RB73-2223
5221,2018-07-29 11:00:00,8.86,IN,17,CC 01-746
5222,2018-08-01 19:00:00,2.56,IN,17,CC 01-746
5223,2018-08-02 13:00:00,1.93,IN,23,CC01-1940
5224,2018-08-02 18:00:00,6.42,IN,22,CC85-92
5225,2018-08-03 22:00:00,2.02,IN,13,CC 01-1940
5226,2018-08-05 19:00:00,10.52,IN,10,CC93-4418
5227,2018-08-05 21:00:00,7.33,IN,9,CC 00-3257
5228,2018-08-05 22:00:00,8.61,IN,9,RB 73-2223
5229,2018-08-06 18:00:00,18.3,IN,7,CC 93-4418
5230,2018-08-06 19:00:00,6.66,IN,6,CC 93-4418
5231,2018-08-06 20:00:00,10.75,IN,9,CC 85-92
5232,2018-08-07 14:00:00,1.5,IN,9,CC 85-92
5233,2018-08-07 17:00:00,2.98,IN,17,CC 01-746
5234,2018-08-07 18:00:00,34.24,IN,9,RB 73-2223
5235,2018-08-07 20:00:00,10.03,IN,17,VARIAS
5236,2018-08-07 22:00:00,5,IN,10,CC 85-92
5237,2018-08-08 00:00:00,4.48,IN,4,CC 01-1940
5238,2018-08-08 15:00:00,2.62,IN,17,CC 92-2804
5239,2018-08-08 16:00:00,1.22,IN,9,CC 01-1940
5240,2018-08-08 18:00:00,8.71,IN,6,CC 85-92
5241,2018-08-08 19:00:00,6.5,IN,6,CC 85-92
5242,2018-08-08 22:00:00,0.98,IN,13,CC 93-4418
5243,2018-08-09 03:00:00,5,IN,17,CC 85-92
5244,2018-08-09 12:00:00,1,IN,17,CC 85-92
5245,2018-08-09 13:00:00,14.5,IN,9,CC 85-92
5246,2018-08-09 16:00:00,12.28,IN,23,CC01-1940
5247,2018-08-09 17:00:00,4,IN,9,CC 85-92
5248,2018-08-09 18:00:00,18.87,IN,10,CC 93-4418
5249,2018-08-09 20:00:00,26.42,IN,6,CC 85-92
5250,2018-08-09 23:00:00,9.59,IN,4,CC 01-1940
5251,2018-08-10 14:00:00,4.05,IN,17,CC 93-4418
5252,2018-08-10 16:00:00,11.5,IN,17,CC 01-1940
5253,2018-08-10 19:00:00,25.29,IN,11,CC 01-1940
5254,2018-08-11 03:00:00,2.82,IN,25,CC 85-92
5255,2018-08-11 14:00:00,14.5,IN,10,CC93-4418
5256,2018-08-11 16:00:00,1.74,IN,21,RD 75-11
5257,2018-08-11 18:00:00,0.08,IN,2,CC85-92
5258,2018-08-11 20:00:00,4.01,IN,10,CC01-1940
5259,2018-08-12 15:00:00,9.07,IN,25,CC 85-92
5260,2018-08-12 16:00:00,34.58,IN,8,CC85-92
5261,2018-08-12 21:00:00,0.3,IN,23,CC01-1940
5262,2018-08-13 09:00:00,32.4,IN,7,CC 93-4418
5263,2018-08-13 13:00:00,0.15,IN,13,CC 93-4418
5264,2018-08-13 14:00:00,4.05,IN,13,CC 85-92
5265,2018-08-13 16:00:00,2.55,IN,9,CC 85-92
5266,2018-08-13 19:00:00,16.09,IN,23,CC01-1940
5267,2018-08-13 20:00:00,26.2,IN,17,CC 85-92
5268,2018-08-14 11:00:00,2.04,IN,7,CC 8592
5269,2018-08-14 15:00:00,6.62,IN,9,CC 93-4418
5270,2018-08-14 19:00:00,1.45,IN,7,CC 01-1940
5271,2018-08-14 20:00:00,6.16,IN,6,CC 85-92
5272,2018-08-14 23:00:00,3.4,IN,4,RB 73-2223
5273,2018-08-15 15:00:00,7.79,IN,12,CC 01-1940
5274,2018-08-15 16:00:00,0.1,IN,17,CC 85-92
5275,2018-08-15 17:00:00,0.1,IN,17,CC 93-4418
5276,2018-08-15 19:00:00,4.4,IN,17,CC 85-92
5277,2018-08-16 12:00:00,1.5,IN,13,CC 85-92
5278,2018-08-16 14:00:00,9.92,IN,17,CC 01-746
5279,2018-08-16 15:00:00,7.06,IN,6,CC01-1940
5280,2018-08-16 17:00:00,8.58,IN,17,CC01-1940
5281,2018-08-16 20:00:00,3.56,IN,17,CC 85-92
5282,2018-08-16 22:00:00,19.85,IN,18,CC 93-4418
5283,2018-08-17 18:00:00,33.27,IN,17,CC 93-4418
5284,2018-08-17 20:00:00,2.36,IN,23,CC933895
5285,2018-08-17 22:00:00,8.95,IN,17,CC 01-1940
5286,2018-08-18 01:00:00,3.19,IN,12,CC 01-1940
5287,2018-08-18 13:00:00,0.2,IN,13,CC 01-1940
5288,2018-08-18 14:00:00,2,IN,13,CC 85-92
5289,2018-08-18 18:00:00,13,IN,17,CC 01-1940
5290,2018-08-18 19:00:00,7,IN,17,CC 01-1940
5291,2018-08-18 20:00:00,14.47,IN,6,CC 8592
5292,2018-08-19 22:00:00,13.93,IN,17,V 71-51
5293,2018-08-20 15:00:00,0.2,IN,17,CC 85-92
5294,2018-08-20 18:00:00,10.71,IN,7,CC01-1940
5295,2018-08-20 22:00:00,1.5,IN,7,CC 01-1940
5296,2018-08-20 23:00:00,2,IN,7,CC 85-92
5297,2018-08-21 13:00:00,8.41,IN,10,CC 00-3771
5298,2018-08-22 20:00:00,0.07,IN,17,VARIAS
5299,2018-08-22 22:00:00,23.81,IN,17,VARIAS
5300,2018-08-23 15:00:00,7.83,IN,12,CC 01-1940
5301,2018-08-24 02:00:00,1,IN,17,VARIAS
5302,2018-08-24 15:00:00,2.25,IN,17,VARIAS
5303,2018-08-24 18:00:00,4.12,IN,10,CC93-4418
5304,2018-08-25 01:00:00,1.7,IN,10,CC 01-1940
5305,2018-08-25 19:00:00,9.6,IN,7,CC 01-1940
5306,2018-08-25 20:00:00,6.1,IN,13,CC 01-1940
5307,2018-08-25 21:00:00,9,IN,17,CC 93-4418
5308,2018-08-25 22:00:00,9,IN,17,CC 85-92
5309,2018-08-26 16:00:00,5.1,IN,17,CC 01-1940
5310,2018-08-26 19:00:00,2.89,IN,23,CC8592
5311,2018-08-26 21:00:00,5.78,IN,17,CC 85-92
5312,2018-08-28 22:00:00,2.96,IN,9,CC 93-4418
5313,2018-08-29 23:00:00,2.96,IN,17,CC 93-4418
5314,2018-08-30 20:00:00,33.62,IN,4,CC 01-1940
5315,2018-08-31 16:00:00,13.97,IN,10,CC93-4418
5316,2018-08-31 17:00:00,0.1,IN,17,VARIAS
5317,2018-09-01 12:00:00,3.5,IN,10,CC 01-1940
5318,2018-09-01 17:00:00,0.1,IN,17,CC 93-4418
5319,2018-09-01 18:00:00,2.35,IN,17,CC 91-1606
5320,2018-09-01 21:00:00,2.6,IN,7,CC 01-1940
5321,2018-09-02 15:00:00,19.78,IN,23,CC 85-92
5322,2018-09-02 16:00:00,21.28,IN,12,RB 73-2223
5323,2018-09-02 20:00:00,3.05,IN,13,CC 01-1940
5324,2018-09-03 12:00:00,18.46,IN,10,CC 85-92
5325,2018-09-03 19:00:00,12.93,IN,6,CC 01-1940
5326,2018-09-03 20:00:00,4.28,IN,6,CC 01-1940
5327,2018-09-03 21:00:00,14.3,IN,17,V 71-51
5328,2018-09-03 22:00:00,29.9,IN,17,CC 85-92
5329,2018-09-04 12:00:00,14.87,IN,10,CC93-4418
5330,2018-09-04 15:00:00,20.53,IN,17,CC01-1940
5331,2018-09-04 18:00:00,5,IN,12,CC 01-1940
5332,2018-09-04 19:00:00,18.6,IN,9,CC 01-1940
5333,2018-09-04 20:00:00,2.58,IN,9,CC 85-92
5334,2018-09-06 08:00:00,21.78,IN,17,CC 01-746
5335,2018-09-06 16:00:00,1,IN,13,CC 85-92
5336,2018-09-06 17:00:00,0.1,IN,18,CC 85-92
5337,2018-09-06 19:00:00,1.11,IN,6,PR 61-632
5338,2018-09-07 13:00:00,8.76,IN,9,CC 85-92
5339,2018-09-07 16:00:00,2.75,IN,23,CC8592
5340,2018-09-07 20:00:00,3.69,IN,13,SP 71-6949
5341,2018-09-08 11:00:00,4.4,IN,7,CC 85-92
5342,2018-09-08 17:00:00,0.54,IN,23,CC01-1940
5343,2018-09-09 16:00:00,3.71,IN,17,V 71-51
5344,2018-09-09 19:00:00,24.71,IN,13,CC 01-1940
5345,2018-09-09 21:00:00,6.35,IN,12,CC 01-1940
5346,2018-09-10 13:00:00,3.56,IN,6,CC 85-92
5347,2018-09-10 18:00:00,2.61,IN,17,CC 85-92
5348,2018-09-10 19:00:00,12.01,IN,12,RB 73-2223
5349,2018-09-10 20:00:00,10.73,IN,17,CC 01-1940
5350,2018-09-10 21:00:00,10.46,IN,9,CC 93-4418
5351,2018-09-11 11:00:00,2.8,IN,23,CC8592
5352,2018-09-11 15:00:00,5,IN,17,CC 85-92
5353,2018-09-11 19:00:00,16.57,IN,9,CC 01-1940
5354,2018-09-11 23:00:00,0.07,IN,7,CC 01-678
5355,2018-09-12 02:00:00,11.45,IN,7,CC 85-92
5356,2018-09-12 14:00:00,1.89,IN,9,CC 01-1940
5357,2018-09-12 15:00:00,4,IN,9,CC 98-72
5358,2018-09-12 17:00:00,13.04,IN,17,CC 85-92
5359,2018-09-12 19:00:00,7.47,IN,10,CC93-4418
5360,2018-09-16 18:00:00,2.57,IN,10,CC 00-3771
5361,2018-09-17 17:00:00,0.1,IN,17,CC 85-92
5362,2018-09-17 18:00:00,35.22,IN,4,RB 73-2223
5363,2018-09-17 19:00:00,19.79,IN,13,CC 01-1940
5364,2018-09-18 00:00:00,4.1,IN,17,CC 85-92
5365,2018-09-18 14:00:00,4.97,IN,18,Plantulas
5366,2018-09-18 16:00:00,0.2,IN,18,CC 01-1940
5367,2018-09-18 22:00:00,9.38,IN,9,V 71-51
5368,2018-09-19 14:00:00,24.22,IN,10,CC93-4418
5369,2018-09-19 15:00:00,5.23,IN,9,CC 01-1940
5370,2018-09-19 19:00:00,2.19,IN,11,CC 85-92
5371,2018-09-19 22:00:00,7.02,IN,6,CC 01-1940
5372,2018-09-20 15:00:00,2.04,IN,18,CC 85-92
5373,2018-09-20 18:00:00,17.52,IN,10,CC93-4418
5374,2018-09-21 09:00:00,2.95,IN,9,RB 73-2223
5375,2018-09-21 14:00:00,3.21,IN,17,RB 73-2223
5376,2018-09-21 22:00:00,5.92,IN,12,CC 93-4418
5377,2018-09-22 13:00:00,2.2,IN,7,CC 93-4418
5378,2018-09-22 14:00:00,6.5,IN,23,CC01-1940
5379,2018-09-23 00:00:00,1.14,IN,13,CC 01-1940
5380,2018-09-23 18:00:00,18.25,IN,7,CC 85-92
5381,2018-09-23 21:00:00,4.64,IN,23,CC01-1940
5382,2018-09-23 23:00:00,10.35,IN,10,CC 85-92
5383,2018-09-24 18:00:00,4.84,IN,6,CC01-1940
5384,2018-09-24 19:00:00,1.8,IN,23,CC8592
5385,2018-09-24 22:00:00,15.3,IN,17,CC 85-92
5386,2018-09-25 21:00:00,2,IN,13,CC 85-92
5387,2018-09-26 16:00:00,6.81,IN,14,CC85-92
5388,2018-09-26 19:00:00,4.75,IN,17,CC 85-92
5389,2018-09-27 09:00:00,2.4,IN,6,CC 85-92
5390,2018-09-27 14:00:00,6.32,IN,6,CC01-1940
5391,2018-09-27 20:00:00,0.26,IN,9,CC 93-4181
5392,2018-09-28 19:00:00,8.68,IN,13,CC 01-1940
5393,2018-09-28 21:00:00,9.61,IN,17,CC 01-1940
5394,2018-09-29 17:00:00,6.91,IN,7,CC 85-92
5395,2018-09-29 22:00:00,14.26,IN,17,CC 92-2804
5396,2018-09-30 01:00:00,57.2,IN,26,CC 85-92
5397,2018-09-30 15:00:00,12.21,IN,6,CC93-4418
5398,2018-09-30 21:00:00,11.71,IN,13,CC 85-92
5399,2018-10-01 14:00:00,5.25,IN,12,CC 93-4418
5400,2018-10-01 15:00:00,7.26,IN,12,CC 01-1940
5401,2018-10-01 22:00:00,5.38,IN,12,CC 01-1940
5402,2018-10-01 23:00:00,4.85,IN,17,CC 93-4418
5403,2018-10-02 12:00:00,7.93,IN,7,CC01-1940
5404,2018-10-02 16:00:00,0.11,IN,6,CC 85-92
5405,2018-10-03 17:00:00,15.65,IN,17,CC 01-1940
5406,2018-10-03 18:00:00,4.51,IN,12,CC 85-92
5407,2018-10-03 19:00:00,5,IN,13,CC 01-1940
5408,2018-10-04 15:00:00,1.63,IN,10,CC93-4418
5409,2018-10-04 17:00:00,11.64,IN,17,CC 85-92
5410,2018-10-05 15:00:00,1.4,IN,12,CC 85-92
5411,2018-10-06 21:00:00,4.6,IN,12,CC 01-1228
5412,2018-10-06 22:00:00,7.31,IN,10,CC 01-678
5413,2018-10-07 12:00:00,5.25,IN,17,CC 93-4418
5414,2018-10-07 15:00:00,1.06,IN,12,CC 01-1940
5415,2018-10-07 16:00:00,0.1,IN,17,CC 85-92
5416,2018-10-07 17:00:00,1.11,IN,12,CC 01-1940
5417,2018-10-07 20:00:00,2,IN,12,CC 01-1940
5418,2018-10-09 16:00:00,5.34,IN,2,CC85-92
5419,2018-10-09 18:00:00,5.5,IN,23,CC8592
5420,2018-10-09 20:00:00,5.12,IN,7,CC 8592
5421,2018-10-10 11:00:00,0.48,IN,6,CC 01-1940
5422,2018-10-10 15:00:00,27.65,IN,7,CC 8592
5423,2018-10-10 20:00:00,0.62,IN,12,CC 01-1940
5424,2018-10-11 17:00:00,3.86,IN,8,CC85-92
5425,2018-10-13 21:00:00,2.84,IN,20,CC 8592
5426,2018-10-14 17:00:00,2.2,IN,10,CC01-1940
5427,2018-10-15 01:00:00,0.4,IN,17,CC 93-4418
5428,2018-10-15 18:00:00,2,IN,19,CC 011940
5429,2018-10-15 20:00:00,1.98,IN,4,CC 85-92
5430,2018-10-16 15:00:00,4.82,IN,10,CC93-4418
5431,2018-10-16 16:00:00,17.66,IN,18,CC 01-1940
5432,2018-10-17 14:00:00,5.19,IN,17,CC 85-92
5433,2018-10-17 15:00:00,2.21,IN,9,CC 85-92
5434,2018-10-17 17:00:00,1.28,IN,10,CC 8592
5435,2018-10-17 19:00:00,20.99,IN,10,CC 93-4418
5436,2018-10-18 13:00:00,21.53,IN,9,CC 85-92
5437,2018-10-18 15:00:00,6.15,IN,9,CC 85-92
5438,2018-10-18 16:00:00,7.07,IN,9,CC 93-4181
5439,2018-10-18 17:00:00,8.49,IN,7,CC 85-92
5440,2018-10-19 09:00:00,2.5,IN,6,RD 75-11
5441,2018-10-21 14:00:00,3.4,IN,12,CC93-4418
5442,2018-10-21 21:00:00,1.94,IN,17,CC 85-92
5443,2018-10-22 13:00:00,2,IN,17,CC 85-92
5444,2018-10-22 17:00:00,1.41,IN,17,CC 93-4418
5445,2018-10-22 18:00:00,3.28,IN,6,PR 61-632
5446,2018-10-23 15:00:00,11.51,IN,17,CC 85-92
5447,2018-10-24 11:00:00,4.87,IN,9,CC 85-92
5448,2018-10-24 14:00:00,7.5,IN,9,CC 85-92
5449,2018-10-24 20:00:00,6.13,IN,10,CC93-4418
5450,2018-10-25 11:00:00,10.54,IN,17,CC 93-4418
5451,2018-10-25 19:00:00,3.08,IN,7,CC 01-678
5452,2018-10-29 13:00:00,0.3,IN,17,CC 85-92
5453,2018-10-30 16:00:00,1.52,IN,10,CC 00-3771
5454,2018-10-30 17:00:00,17.18,IN,7,CC01-1940
5455,2018-10-30 18:00:00,1,IN,10,CC 01-1940
5456,2018-11-02 20:00:00,3.88,IN,7,SP 71-6949
5457,2018-11-03 18:00:00,0.15,IN,2,CC85-92
5458,2018-11-05 18:00:00,1.72,IN,17,CC 85-92
5459,2018-11-06 14:00:00,2.18,IN,13,CC 01-1940
5460,2018-11-06 18:00:00,13.31,IN,2,CC85-92
5461,2018-11-07 12:00:00,5.61,IN,10,CC01-1940
5462,2018-11-08 18:00:00,2.08,IN,2,CC85-92
5463,2018-11-10 15:00:00,3.28,IN,17,CC 93-4418
5464,2018-11-11 18:00:00,3.35,IN,17,CC 93-4418
5465,2018-11-12 17:00:00,3.66,IN,17,CC 01-1940
5466,2018-11-14 14:00:00,19.34,IN,10,CC93-4418
5467,2018-11-15 22:00:00,2,IN,17,CC 01-1940
5468,2018-11-16 18:00:00,0.2,IN,17,CC 01-1940
5469,2018-11-18 13:00:00,9,IN,13,CC 93-4418
5470,2018-11-20 18:00:00,2.54,IN,18,CC 01-1940
5471,2018-11-22 21:00:00,0.75,IN,23,CC01-746
5472,2018-11-23 12:00:00,0.94,IN,23,CC01-746
5473,2018-11-24 13:00:00,1.12,IN,10,CC93-4418
5474,2018-11-24 16:00:00,2.62,IN,10,CC 8592
5475,2018-11-24 20:00:00,1.4,IN,17,CC 01-1228
5476,2018-12-02 14:00:00,1.09,IN,23,CC01-1940
5477,2018-12-02 18:00:00,6.52,IN,9,CC 97-7170
5478,2018-12-03 17:00:00,3.84,IN,7,CC 85-92
5479,2018-12-03 20:00:00,15.73,IN,17,CC 01-746
5480,2018-12-03 22:00:00,6,IN,17,CC 85-92
5481,2018-12-04 15:00:00,1.9,IN,17,CC 01-1228
5482,2018-12-04 17:00:00,28.08,IN,12,CC 85-92
5483,2018-12-04 20:00:00,21.01,IN,17,RB 73-2223
5484,2018-12-05 15:00:00,6,IN,17,CC 01-1940
5485,2018-12-06 12:00:00,5.5,IN,17,CC 01-1940
5486,2018-12-07 13:00:00,1.02,IN,23,CC01-1940
5487,2018-12-07 16:00:00,8.03,IN,18,CC 85-92
5488,2018-12-07 18:00:00,14.13,IN,9,CC 93-4418
5489,2018-12-08 18:00:00,18.07,IN,17,CC 98-72
5490,2018-12-08 23:00:00,2.44,IN,21,CC 8592
5491,2018-12-09 15:00:00,5,IN,17,CC 01-1940
5492,2018-12-09 16:00:00,9.58,IN,18,CC 85-92
5493,2018-12-09 17:00:00,3.97,IN,6,CC 85-92
5494,2018-12-09 18:00:00,11.66,IN,17,CC 91-1606
5495,2018-12-09 23:00:00,1.6,IN,9,CC 93-4418
5496,2018-12-10 18:00:00,4.13,IN,10,CC 11-595
5497,2018-12-10 20:00:00,9.65,IN,12,CC 97-7170
5498,2018-12-11 12:00:00,0.73,IN,13,CC 01-1940
5499,2018-12-11 14:00:00,7.33,IN,4,CC 01-1940
5500,2018-12-11 15:00:00,19.23,IN,6,RB 73-2223
5501,2018-12-11 18:00:00,20.47,IN,12,CC 85-92
5502,2018-12-12 15:00:00,4.21,IN,17,CC 01-1940
5503,2018-12-12 17:00:00,4.91,IN,18,CC 97-7170
5504,2018-12-12 18:00:00,24.27,IN,17,VARIAS
5505,2018-12-12 20:00:00,0.5,IN,6,CC 01-1940
5506,2018-12-12 21:00:00,3.5,IN,9,CC 01-1940
5507,2018-12-13 14:00:00,27.31,IN,17,CC 85-92
5508,2018-12-13 15:00:00,5.35,IN,9,CC 01-1940
5509,2018-12-13 16:00:00,0.1,IN,17,CC 01-1940
5510,2018-12-13 18:00:00,3.44,IN,9,CC 01-1940
5511,2018-12-13 19:00:00,1.2,IN,18,CC 85-92
5512,2018-12-13 20:00:00,18.73,IN,7,CC 8592
5513,2018-12-13 21:00:00,6.47,IN,17,CC 01-746
5514,2018-12-14 14:00:00,2,IN,17,PR 61-632
5515,2018-12-14 16:00:00,3,IN,10,CC 8592
5516,2018-12-14 17:00:00,0.52,IN,18,CC 85-92
5517,2018-12-16 19:00:00,6.87,IN,23,CC01-1940
5518,2018-12-17 18:00:00,10.89,IN,7,CC93-4418
5519,2018-12-18 17:00:00,3.93,IN,17,CC 01-746
5520,2018-12-18 20:00:00,5,IN,17,CC 01-746
5521,2018-12-19 14:00:00,13.83,IN,9,CC 85-92
5522,2018-12-19 23:00:00,1.1,IN,9,VARIAS
5523,2018-12-20 13:00:00,1.83,IN,6,CC 01-1940
5524,2018-12-20 15:00:00,0.5,IN,9,CC 85-92
5525,2018-12-22 18:00:00,4.5,IN,7,CC01-1940
5526,2018-12-22 21:00:00,2.44,IN,4,CC 8592
5527,2018-12-23 18:00:00,5.48,IN,6,CC 85-92
5528,2018-12-23 19:00:00,1.24,IN,6,CC 01-1940
5529,2018-12-24 00:00:00,2,IN,17,CC 85-92
5530,2018-12-24 16:00:00,49.2,IN,17,CC 93-4418
5531,2018-12-25 15:00:00,1,IN,17,CC 98-72
5532,2018-12-25 16:00:00,11.15,IN,17,CC 85-92
5533,2018-12-25 18:00:00,0.78,IN,25,CC 011940
5534,2018-12-26 17:00:00,38.27,IN,4,CC 01-1940
5535,2018-12-26 19:00:00,3.07,IN,7,CC01-1940
5536,2018-12-27 13:00:00,6.8,IN,7,CC01-1940
5537,2018-12-27 15:00:00,1.66,IN,17,CC 84-75
5538,2018-12-27 20:00:00,1,IN,23,CC01-1940
5539,2018-12-28 10:00:00,11.53,IN,17,CC 93-4418
5540,2018-12-28 15:00:00,2.77,IN,17,CC 93-4418
5541,2018-12-29 21:00:00,5.47,IN,13,CC 85-92
5542,2018-12-31 16:00:00,0.05,IN,23,CC01-1940
